time,DHT22 humidity,DHT22 temp,BMP085 temp,BMP085 pressure,
03:04:20,21.40,23.10,28.20,101485,
03:04:47,21.20,23.10,28.20,101484,
03:05:13,20.80,23.10,28.20,101484,
03:05:40,20.90,23.00,28.20,101486,
03:06:07,21.00,23.00,28.20,101486,
03:06:34,21.10,23.10,28.20,101485,
03:07:01,21.00,23.10,28.20,101492,
03:07:28,21.40,23.10,28.20,101488,
03:07:55,21.30,23.10,28.20,101487,
03:08:21,21.20,23.00,28.20,101487,
03:08:48,21.40,23.00,28.20,101489,
03:09:15,21.00,23.00,28.20,101482,
03:09:42,21.20,23.00,28.20,101492,
03:10:09,21.40,23.00,28.10,101489,
03:10:36,21.40,23.00,28.10,101491,
03:11:02,21.50,23.00,28.10,101495,
03:11:29,20.70,23.00,28.10,101493,
03:11:56,20.60,23.00,28.10,101494,
03:12:23,20.90,23.00,28.10,101492,
03:12:50,20.70,23.00,28.10,101485,
03:13:17,20.80,22.90,28.10,101490,
03:13:43,20.90,22.90,28.10,101493,
03:14:10,21.10,22.90,28.10,101498,
03:14:37,20.80,23.00,28.10,101495,
03:15:04,20.60,23.00,28.20,101491,
03:15:31,20.60,23.00,28.20,101496,
03:15:58,20.40,23.00,28.10,101493,
03:16:25,20.10,23.00,28.20,101494,
03:16:51,20.10,23.00,28.20,101491,
03:17:18,20.10,22.90,28.10,101497,
03:17:45,20.30,23.00,28.10,101494,
03:18:12,20.50,22.90,28.10,101493,
03:18:39,21.20,23.00,28.10,101501,
03:19:06,21.00,23.00,28.10,101496,
03:19:32,21.00,22.90,28.10,101502,
03:19:59,20.70,23.00,28.10,101503,
03:20:26,20.70,23.00,28.10,101501,
03:20:53,20.60,23.00,28.10,101496,
03:21:20,20.70,22.90,28.10,101501,
03:21:47,20.60,22.90,28.10,101508,
03:22:13,20.80,23.00,28.10,101501,
03:22:40,20.60,22.90,28.10,101501,
03:23:07,20.50,22.90,28.10,101499,
03:23:34,20.80,22.90,28.10,101499,
03:24:01,21.00,22.90,28.10,101498,
03:24:28,21.30,22.90,28.10,101495,
03:24:55,21.30,22.90,28.10,101506,
03:25:21,20.70,22.90,28.10,101500,
03:25:48,20.50,22.90,28.10,101492,
03:26:15,20.50,22.90,28.10,101497,
03:26:42,20.50,22.90,28.00,101498,
03:27:09,20.50,22.80,28.00,101505,
03:27:36,21.00,22.80,28.10,101493,
03:28:02,21.00,22.90,28.00,101508,
03:28:29,20.60,22.90,28.00,101507,
03:28:56,20.30,22.90,28.00,101502,
03:29:23,20.30,22.90,28.00,101499,
03:29:50,20.70,22.90,28.00,101502,
03:30:17,20.50,22.90,28.00,101502,
03:30:43,20.60,22.90,28.00,101504,
03:31:10,20.50,22.90,28.00,101507,
03:31:37,21.20,22.90,28.00,101509,
03:32:04,20.60,22.90,28.00,101510,
03:32:31,20.50,22.90,28.00,101507,
03:32:58,20.60,22.90,28.00,101505,
03:33:24,20.90,22.80,28.00,101503,
03:33:51,21.00,22.80,28.00,101500,
03:34:18,20.60,22.90,28.00,101499,
03:34:45,20.40,22.90,28.00,101505,
03:35:12,20.60,22.90,28.00,101502,
03:35:39,21.40,22.90,28.00,101512,
03:36:06,21.10,22.80,28.00,101518,
03:36:32,20.90,22.90,28.00,101513,
03:36:59,21.10,22.80,28.00,101510,
03:37:26,21.00,22.80,28.00,101508,
03:37:53,21.10,22.90,28.00,101515,
03:38:20,20.80,22.80,28.00,101508,
03:38:47,20.60,22.90,28.00,101511,
03:39:13,20.60,22.90,28.00,101511,
03:39:40,20.60,22.80,28.00,101507,
03:40:07,20.90,22.90,28.00,101510,
03:40:34,21.10,22.90,28.00,101514,
03:41:01,21.20,22.80,28.00,101512,
03:41:28,21.00,22.90,28.00,101510,
03:41:54,21.10,22.80,28.00,101507,
03:42:21,21.20,22.80,28.00,101510,
03:42:48,21.30,22.90,28.00,101512,
03:43:15,21.10,22.80,28.00,101517,
03:43:42,21.10,22.80,28.00,101510,
03:44:09,21.30,22.80,27.90,101513,
03:44:36,21.20,22.80,27.90,101514,
03:45:02,21.30,22.80,27.90,101509,
03:45:29,21.20,22.80,27.90,101514,
03:45:56,21.20,22.80,27.90,101511,
03:46:23,21.40,22.80,27.90,101515,
03:46:50,21.30,22.80,27.90,101519,
03:47:17,21.20,22.80,27.90,101517,
03:47:43,20.90,22.80,27.90,101516,
03:48:10,20.90,22.80,27.90,101517,
03:48:37,21.00,22.80,27.90,101513,
03:49:04,21.10,22.80,27.90,101513,
03:49:31,21.10,22.80,27.90,101524,
03:49:58,21.20,22.80,27.90,101519,
03:50:24,20.90,22.80,27.90,101512,
03:50:51,21.20,22.70,27.90,101510,
03:51:18,21.50,22.80,27.90,101514,
03:51:45,21.50,22.80,27.90,101513,
03:52:12,20.90,22.80,27.90,101517,
03:52:39,20.90,22.80,27.90,101508,
03:53:06,21.30,22.80,27.90,101520,
03:53:32,21.50,22.70,27.90,101510,
03:53:59,21.50,22.70,27.90,101518,
03:54:26,21.40,22.70,27.90,101518,
03:54:53,21.30,22.80,27.90,101509,
03:55:20,20.90,22.80,27.90,101510,
03:55:47,20.80,22.80,27.90,101515,
03:56:13,20.70,22.70,27.80,101508,
03:56:40,21.10,22.70,27.80,101501,
03:57:07,21.00,22.70,27.80,101516,
03:57:34,21.40,22.70,27.80,101513,
03:58:01,21.80,22.70,27.80,101501,
03:58:28,21.90,22.70,27.80,101513,
03:58:54,21.70,22.70,27.80,101511,
03:59:21,21.50,22.70,27.80,101508,
03:59:48,21.50,22.70,27.80,101502,
04:00:15,21.30,22.70,27.90,101507,
04:00:42,21.30,22.70,27.90,101505,
04:01:09,21.20,22.80,27.90,101494,
04:01:36,21.40,22.80,27.90,101504,
04:02:02,21.50,22.80,27.90,101500,
04:02:29,21.70,22.70,27.90,101498,
04:02:56,21.90,22.80,27.90,101502,
04:03:23,21.80,22.70,27.80,101501,
04:03:50,22.10,22.70,27.90,101497,
04:04:17,22.00,22.70,27.90,101501,
04:04:43,22.00,22.70,27.90,101503,
04:05:10,21.80,22.70,27.90,101507,
04:05:37,22.00,22.70,27.90,101499,
04:06:04,21.90,22.70,27.90,101495,
04:06:31,21.70,22.70,27.90,101501,
04:06:58,21.90,22.70,27.90,101499,
04:07:24,21.70,22.70,27.90,101493,
04:07:51,21.60,22.70,27.80,101489,
04:08:18,21.20,22.70,27.80,101494,
04:08:45,21.20,22.70,27.80,101498,
04:09:12,21.10,22.70,27.80,101497,
04:09:39,21.00,22.70,27.80,101502,
04:10:06,21.50,22.70,27.80,101496,
04:10:32,21.10,22.70,27.80,101505,
04:10:59,21.00,22.70,27.80,101509,
04:11:26,20.50,22.70,27.80,101500,
04:11:53,20.00,22.60,27.70,101492,
04:12:20,20.60,22.50,27.70,101492,
04:12:47,21.40,22.50,27.70,101499,
04:13:13,21.80,22.50,27.70,101494,
04:13:40,21.40,22.50,27.80,101503,
04:14:07,21.30,22.60,27.80,101494,
04:14:34,21.10,22.60,27.80,101495,
04:15:01,21.20,22.60,27.80,101496,
04:15:28,20.80,22.50,27.80,101494,
04:15:54,20.50,22.50,27.80,101501,
04:16:21,20.60,22.50,27.80,101497,
04:16:48,20.40,22.50,27.80,101494,
04:17:15,21.10,22.50,27.80,101494,
04:17:42,21.30,22.50,27.80,101496,
04:18:09,21.40,22.50,27.80,101495,
04:18:35,20.50,22.60,27.80,101496,
04:19:02,20.00,22.60,27.70,101498,
04:19:29,20.00,22.60,27.80,101497,
04:19:56,20.60,22.50,27.80,101500,
04:20:23,20.50,22.60,27.80,101498,
04:20:50,20.90,22.50,27.70,101508,
04:21:17,20.80,22.50,27.70,101501,
04:21:43,20.50,22.60,27.80,101505,
04:22:10,20.40,22.50,27.80,101504,
04:22:37,21.10,22.50,27.80,101500,
04:23:04,20.30,22.60,27.80,101502,
04:23:31,19.80,22.50,27.70,101500,
04:23:58,19.90,22.50,27.70,101500,
04:24:24,20.80,22.60,27.70,101508,
04:24:51,20.20,22.50,27.70,101498,
04:25:18,19.90,22.60,27.70,101498,
04:25:45,20.10,22.50,27.70,101498,
04:26:12,19.90,22.60,27.70,101499,
04:26:39,20.20,22.60,27.70,101501,
04:27:05,20.00,22.50,27.70,101497,
04:27:32,20.00,22.60,27.70,101494,
04:27:59,20.00,22.50,27.70,101500,
04:28:26,20.00,22.50,27.70,101503,
04:28:53,20.20,22.50,27.70,101496,
04:29:20,20.40,22.60,27.70,101494,
04:29:46,20.70,22.50,27.70,101494,
04:30:13,20.30,22.50,27.70,101493,
04:30:40,20.10,22.50,27.70,101497,
04:31:07,19.80,22.50,27.70,101496,
04:31:34,19.70,22.50,27.70,101499,
04:32:01,19.90,22.50,27.70,101499,
04:32:28,20.30,22.50,27.70,101516,
04:32:54,21.10,22.50,27.80,101514,
04:33:21,20.90,22.50,27.70,101514,
04:33:48,20.60,22.50,27.70,101513,
04:34:15,20.30,22.50,27.70,101505,
04:34:42,20.40,22.50,27.70,101508,
04:35:09,20.80,22.50,27.60,101510,
04:35:35,20.70,22.50,27.60,101502,
04:36:02,21.00,22.50,27.60,101504,
04:36:29,20.70,22.50,27.60,101499,
04:36:56,20.40,22.50,27.60,101499,
04:37:23,20.70,22.50,27.60,101503,
04:37:50,20.60,22.50,27.70,101498,
04:38:16,20.40,22.50,27.70,101505,
04:38:43,20.40,22.50,27.70,101497,
04:39:10,20.80,22.50,27.70,101496,
04:39:37,20.70,22.50,27.70,101507,
04:40:04,20.60,22.50,27.70,101497,
04:40:31,20.50,22.50,27.70,101494,
04:40:58,20.70,22.50,27.70,101503,
04:41:24,20.90,22.50,27.70,101503,
04:41:51,20.80,22.50,27.60,101504,
04:42:18,20.70,22.50,27.60,101500,
04:42:45,20.50,22.50,27.60,101497,
04:43:12,20.70,22.50,27.60,101504,
04:43:39,21.10,22.50,27.60,101502,
04:44:05,20.90,22.50,27.60,101502,
04:44:32,20.90,22.50,27.60,101495,
04:44:59,20.90,22.50,27.60,101500,
04:45:26,20.60,22.50,27.60,101501,
04:45:53,20.20,22.40,27.60,101502,
04:46:20,20.60,22.50,27.60,101505,
04:46:46,20.50,22.50,27.60,101501,
04:47:13,20.10,22.40,27.60,101497,
04:47:40,21.20,22.40,27.50,101505,
04:48:07,21.50,22.40,27.60,101499,
04:48:34,21.70,22.40,27.60,101497,
04:49:01,22.30,22.40,27.60,101499,
04:49:27,22.60,22.40,27.60,101495,
04:49:54,22.50,22.40,27.60,101501,
04:50:21,22.40,22.40,27.60,101490,
04:50:48,21.80,22.40,27.60,101504,
04:51:15,22.50,22.40,27.60,101497,
